post_title,post_content,post_status,post_type,tax_ait-items,meta:_ait-item_subtitle,meta:_ait-item_map:address,meta:_ait-item_map:latitude,meta:_ait-item_map:longitude,meta:_ait-item_telephone,meta:_ait-item_web,meta:_ait-item_email,meta:_ait-item_headerType,meta:_ait-item_featuredItem,price_range,source_file,source_sheet
Singita Motheo,Patagonia lodge,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Patagonia, 9400 El Chaltén",,,+54 11 4000 0000,www.singita.com,,map,true,4,Global_2000,Singita_Luxury_Lodges
Singita Tanzania Safari,Tanzania experience,publish,ait-item,Hôtels & Séjours,Luxury Safari Lodge,"Serengeti, 00000 Arusha",,,+255 787 555 555,www.singita.com,,map,true,4,Global_2000,Singita_Luxury_Lodges
Singita Banyan,Bali luxury,publish,ait-item,Hôtels & Séjours,Luxury Resort,"Bali, 80514 Ubud",,,+62 361 977 888,www.singita.com,,map,true,4,Global_2000,Singita_Luxury_Lodges
Singita Glacier,Glacier lodge,publish,ait-item,Hôtels & Séjours,Luxury Lodge,"Patagonia, 9400 El Calafate",,,+54 11 4000 0000,www.singita.com,,map,true,4,Global_2000,Singita_Luxury_Lodges
Singita Turkey,Turquoise coast,publish,ait-item,Hôtels & Séjours,Luxury Resort,"Mediterranean, 48400 Bodrum",,,+90 252 387 5000,www.singita.com,,map,true,4,Global_2000,Singita_Luxury_Lodges
Singita Morocco,Atlas beauty,publish,ait-item,À découvrir,Luxury Rigatd,"Atlas Mountains, 40000 Marrakech",,,+212 524 431 680,www.singita.com,,map,true,3,Global_2000,Singita_Luxury_Lodges
Singita Canada,Mountain retreat,publish,ait-item,Hôtels & Séjours,Luxury Lodge,"Rocky Mountains, V0A1H0 Banff",,,+1 403 762 2222,www.singita.com,,map,true,4,Global_2000,Singita_Luxury_Lodges
Superyacht Marina Palma,Mediterranean hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Puerto de Palma, 07015 Palma",,,+34 971 785 000,www.palmasuper yachtbase.com,,map,true,4,Global_2000,Yacht_Charter_Bases
Monaco Port Hercules,Monaco iconic,publish,ait-item,Sport & Loisirs,Yacht Charter,"Port Hercules, 98000 Monaco",,,+377 93 15 80 80,www.portofmonaco.com,,map,true,4,Global_2000,Yacht_Charter_Bases
Saint-Tropez Port Marina,French Riviera,publish,ait-item,Sport & Loisirs,Yacht Charter,"Port de Saint-Tropez, 83990 Saint-Tropez",,,+33 4 94 97 04 04,,,map,true,4,Global_2000,Yacht_Charter_Bases
Antibes Port Vauban,French Riviera hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Port Vauban, 06600 Antibes",,,+33 4 92 90 53 40,,,map,true,4,Global_2000,Yacht_Charter_Bases
Barcelona Olympic Port,Mediterranean hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Moll d'Espanya, 08039 Barcelona",,,+34 93 423 7800,,,map,true,4,Global_2000,Yacht_Charter_Bases
Ibiza Marina Ibiza,Balearic hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Puerto de Ibiza, 07800 Ibiza",,,+34 971 311 414,,,map,true,4,Global_2000,Yacht_Charter_Bases
Greek Island Marina Mykonos,Aegean hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Mykonos Town, 84600 Mykonos",,,+30 22890 22919,,,map,true,4,Global_2000,Yacht_Charter_Bases
Santorini Fira Marina,Cyclades anchor,publish,ait-item,Sport & Loisirs,Yacht Charter,"Port Oia, 84702 Santorini",,,+30 22860 71058,,,map,true,4,Global_2000,Yacht_Charter_Bases
Croatian Split Marina,Adriatic hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Riva, 21000 Split",,,+385 21 555 555,,,map,true,4,Global_2000,Yacht_Charter_Bases
Malta Valletta Marina,Mediterranean hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Grand Harbour, VLT1524 Valletta",,,+356 2122 3333,,,map,true,4,Global_2000,Yacht_Charter_Bases
Dubai Marina Yacht Club,Middle East luxury,publish,ait-item,Sport & Loisirs,Yacht Charter,"Marnia Drive, Dubai Dubai",,,+971 4 366 6111,,,map,true,4,Global_2000,Yacht_Charter_Bases
Hong Kong Yacht Club,Asia Pacific hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Victoria Harbour, Hong Kong Hong Kong",,,+852 2832 2817,,,map,true,4,Global_2000,Yacht_Charter_Bases
Singapore Marina Club,Southeast Asia hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"East Coast Parkway, 458369 Singapore",,,+65 6447 2188,,,map,true,4,Global_2000,Yacht_Charter_Bases
Bangkok Yacht Charter,Thailand base,publish,ait-item,Sport & Loisirs,Yacht Charter,"Pattaya Bay, 20150 Pattaya",,,+66 38 256 555,,,map,true,4,Global_2000,Yacht_Charter_Bases
Sydney Yacht Charter,Australia hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Port Jackson, 2000 Sydney",,,+61 2 9557 9555,,,map,true,4,Global_2000,Yacht_Charter_Bases
Melbourne Yachting Club,Victoria hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Port Phillip Bay, 3004 Melbourne",,,+61 3 9696 1188,,,map,true,4,Global_2000,Yacht_Charter_Bases
California Newport Beach,USA West Coast,publish,ait-item,Sport & Loisirs,Yacht Charter,"Newport Harbor, 92660 Newport Beach",,,+1 949 644 4444,,,map,true,4,Global_2000,Yacht_Charter_Bases
Miami Yacht Club,USA East Coast,publish,ait-item,Sport & Loisirs,Yacht Charter,"Biscayne Bay, 33131 Miami",,,+1 305 579 3737,,,map,true,4,Global_2000,Yacht_Charter_Bases
Caribbean Saint Barts,Caribbean hub,publish,ait-item,Sport & Loisirs,Yacht Charter,"Gustavia Harbor, 97133 Saint-Barth",,,+590 590 276 600,,,map,true,4,Global_2000,Yacht_Charter_Bases
Turks and Caicos Charter,Caribbean luxury,publish,ait-item,Sport & Loisirs,Yacht Charter,"Providenciales, TKCA1ZZ Turks and Caicos",,,+1 649 946 5300,,,map,true,4,Global_2000,Yacht_Charter_Bases
Paris Le Bourget FBO,Europe's premier,publish,ait-item,Services & Expériences,Private Aviation,"Aéroport du Bourget, 93350 Le Bourget",,,+33 1 49 44 15 15,www.lebourget.com,,map,true,4,Global_2000,Private_Aviation_Bases
London Luton Jet Service,UK base,publish,ait-item,Services & Expériences,Private Aviation,"Luton Airport, LU2 9ND Luton",,,+44 1582 424 321,,,map,true,4,Global_2000,Private_Aviation_Bases
New York Teterboro FBO,New York hub,publish,ait-item,Services & Expériences,Private Aviation,"Teterboro Airport, 07608 Teterboro",,,+1 201 288 1200,,,map,true,4,Global_2000,Private_Aviation_Bases
Los Angeles Santa Monica,LA base,publish,ait-item,Services & Expériences,Private Aviation,"Santa Monica Airport, 90405 Santa Monica",,,+1 310 398 5181,,,map,true,4,Global_2000,Private_Aviation_Bases
Miami Opa Locka,Florida hub,publish,ait-item,Services & Expériences,Private Aviation,"Opa Locka Airport, 33054 Miami",,,+1 305 688 5000,,,map,true,4,Global_2000,Private_Aviation_Bases
Dubai Al Maktoum FBO,UAE base,publish,ait-item,Services & Expériences,Private Aviation,"Dubai Intl Airport, Dubai Dubai",,,+971 4 216 6666,,,map,true,4,Global_2000,Private_Aviation_Bases
Singapore Changi FBO,Asia hub,publish,ait-item,Services & Expériences,Private Aviation,"Singapore Changi, 18 East Coast Road Singapore",,,+65 6241 6000,,,map,true,4,Global_2000,Private_Aviation_Bases
Hong Kong Kai Tak FBO,Hong Kong base,publish,ait-item,Services & Expériences,Private Aviation,"Kai Tak Heliport, Hong Kong Hong Kong",,,+852 2807 8888,,,map,true,4,Global_2000,Private_Aviation_Bases
Tokyo Narita FBO,Japan hub,publish,ait-item,Services & Expériences,Private Aviation,"Narita Intl Airport, 282-0131 Narita",,,+81 476 32 5555,,,map,true,4,Global_2000,Private_Aviation_Bases
Bangkok Suvarnabhumi,Thailand base,publish,ait-item,Services & Expériences,Private Aviation,"Bangkok Suvarnabhumi, 10520 Bangkok",,,+66 2 134 5000,,,map,true,4,Global_2000,Private_Aviation_Bases
Geneva EuroAirport,Switzerland hub,publish,ait-item,Services & Expériences,Private Aviation,"Geneva Airport, 1200 Geneva",,,+41 22 717 7111,,,map,true,4,Global_2000,Private_Aviation_Bases
Zurich Zurich Airport,Swiss luxury,publish,ait-item,Services & Expériences,Private Aviation,"Zurich Airport, 8058 Zurich",,,+41 43 816 2000,,,map,true,4,Global_2000,Private_Aviation_Bases
Barcelona El Prat FBO,Spain base,publish,ait-item,Services & Expériences,Private Aviation,"Barcelona Airport, 08820 Barcelona",,,+34 93 298 3838,,,map,true,4,Global_2000,Private_Aviation_Bases
Madrid Barajas FBO,Spain hub,publish,ait-item,Services & Expériences,Private Aviation,"Madrid Barajas, 28042 Madrid",,,+34 91 393 6000,,,map,true,4,Global_2000,Private_Aviation_Bases
Rome Fiumicino FBO,Italy base,publish,ait-item,Services & Expériences,Private Aviation,"Rome Fiumicino, 00654 Rome",,,+39 6 6595 3640,,,map,true,4,Global_2000,Private_Aviation_Bases
Milan Malpensa FBO,Italy hub,publish,ait-item,Services & Expériences,Private Aviation,"Milan Malpensa, 21010 Milan",,,+39 331 564 4444,,,map,true,4,Global_2000,Private_Aviation_Bases
Moscow Sheremetyevo,Russia base,publish,ait-item,Services & Expériences,Private Aviation,"Moscow Sheremetyevo, 141209 Moscow",,,+7 495 956 4444,,,map,true,4,Global_2000,Private_Aviation_Bases
Istanbul Atatürk FBO,Turkey hub,publish,ait-item,Services & Expériences,Private Aviation,"Istanbul Airport, 34830 Istanbul",,,+90 212 465 5000,,,map,true,4,Global_2000,Private_Aviation_Bases
Sydney Bankstown FBO,Australia base,publish,ait-item,Services & Expériences,Private Aviation,"Bankstown Airport, 2200 Sydney",,,+61 2 9791 0111,,,map,true,4,Global_2000,Private_Aviation_Bases
Melbourne Essendon FBO,Victoria hub,publish,ait-item,Services & Expériences,Private Aviation,"Essendon Airport, 3040 Melbourne",,,+61 3 9379 1122,,,map,true,4,Global_2000,Private_Aviation_Bases
Brenners Park-Hotel Baden-Baden,Spa town classic,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Lichtentaler Allee, 76530 Baden-Baden",,,+49 7221 9000,www.brenners.com,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Hotel Adlon Berlin,Berlin landmark,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Unter den Linden, 10117 Berlin",,,+49 30 2261 0,www.hotel-adlon.de,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Kempinski Hotel Warsaw,Poland flagship,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Ul. Mostowa, 00-261 Warsaw",,,+48 22 5269 100,www.kempinski.com/warsaw,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Luxury Prague Castle Hotel,Prague luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Nerudova, 11800 Prague",,,+420 2 5753 1111,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Budapest Four Seasons,Danube luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Széchenyi István Tér, 1013 Budapest",,,+36 1 268 6000,www.fourseasons.com,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Bucharest Intercontinental,Romania flagship,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Calea Dorobanților, 011025 Bucharest",,,+40 21 310 2020,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Saint Petersburg Four Seasons,Neva river,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Voznesenskiy Prospekt, 191186 Saint Petersburg",,,+7 812 339 8000,www.fourseasons.com,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Kiev Fairmont Grand Hotel,Ukraine flagship,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Kreshchatyk, 01001 Kyiv",,,+380 44 590 1000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Athens Hotel Grande Bretagne,Athens icon,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Syntagma Square, 10564 Athens",,,+30 21 0333 0000,www.grandebretagne.gr,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Lisbon Memmo Alfama Hotel,Lisbon luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Travessa da Querida, 1100 Lisbon",,,+351 21 0495 1900,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Dublin Shelbourne Hotel,Dublin landmark,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"St. Stephen's Green, D02 AF56 Dublin",,,+353 1 663 4500,www.theshelbourne.ie,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Reykjavik ION Adventure Hotel,Iceland unique,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Nesjavellir, 240 Reykjavik",,,+354 555 0000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Riyadh Rosewood Hotel,Saudi Arabia,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"King Saud Road, 11462 Riyadh",,,+966 11 212 0000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Jeddah Marriott Hotel,Red Sea luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Al-Corniche, 23463 Jeddah",,,+966 12 632 0000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Abu Dhabi St. Regis Saadiyat,Island luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Saadiyat Island, Abu Dhabi Abu Dhabi",,,+971 2 656 0000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Doha Marsa Malaz Kempinski,Pearl Island,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Pearl Island, 24000 Doha",,,+974 4440 4444,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Kuwait Julaia Boutique Hotel,Kuwait luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Salmiya, 22010 Kuwait City",,,+965 2294 2000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Casablanca Royal Mansour,Morocco luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Medina, 20000 Casablanca",,,+212 5 2222 2222,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Cairo Nile Hilton,Nile iconic,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Corniche el-Nil, 11511 Cairo",,,+20 2 2728 3000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Johannesburg Saxon Boutique Hotel,Johannesburg luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Sandhurst, 2196 Johannesburg",,,+27 11 292 6000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Cape Town The Cellars-Hohenort,Cape Town landmark,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Constantia Nek, 7806 Cape Town",,,+27 21 794 2137,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Nairobi Villa Rosa Kempinski,Kenya safari gateway,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Nairobi Hills, 00600 Nairobi",,,+254 20 276 3000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Delhi Oberoi Hotel,India flagship,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Lodhi Gardens, 110003 New Delhi",,,+91 11 4157 3757,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Mumbai The Oberoi Mumbai,Mumbai luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Marine Drive, 400026 Mumbai",,,+91 22 2628 3636,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Bangalore Leela Palace,India garden,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Kodihalli, 560034 Bangalore",,,+91 80 2521 1111,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Bangkok Angsana Laguna,Beach resort,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Phuket, 83110 Phuket",,,+66 76 324 100,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Phuket Amanpuri,Phuket icon,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Phuket, 83000 Phuket",,,+66 76 324 333,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Bali Bulgari Resort,Bali clifftop,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Jl. Goa Lempeh, 80360 Uluwatu",,,+62 361 847 1000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Jakarta Mandarin Oriental,Indonesia flagship,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Jl. MH Thamrin, 12110 Jakarta",,,+62 21 2993 8888,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Manila Peninsula Hotel,Philippines luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Makati Avenue, 1226 Manila",,,+63 2 8810 3456,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Hanoi Sofitel Legend Metropole,Indochina icon,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Trang Tien, 10000 Hanoi",,,+84 24 3826 6800,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Ho Chi Minh Continental Hotel,Saigon classic,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Dong Khoi Street, 700000 Ho Chi Minh City",,,+84 28 3829 9201,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Cambodia Raffles Siem Reap,,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Street 9, Siem Reap Cambodia",,,,,Angkor gateway,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Laos Amanresorts Luang Prabang,Laos luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Mekong River, 06000 Luang Prabang",,,+856 71 212 212,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Myanmar Strand Hotel,Myanmar icon,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Strand Road, 11111 Yangon",,,+95 1 243 0100,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Macau Wynn Macau,Gaming district,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Avenida da Amizade, 999078 Macau",,,+853 8889 3663,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Auckland The Ritz-Carlton,New Zealand luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Federal Street, 1010 Auckland",,,+64 9 368 2222,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Wellington Sofitel Plaza,NZ capital,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Civic Square, 6011 Wellington",,,+64 4 801 7000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Vancouver Fairmont Hotel,Canada Pacific,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Georgia Street, V6B 1B7 Vancouver",,,+1 604 684 3131,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Montreal Ritz-Carlton,Canada East,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Sherbrooke Ouest, H3A1A1 Montreal",,,+1 514 842 4212,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Toronto Park Hyatt,Canada flagship,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Avenue Road, M5R 2Y9 Toronto",,,+1 416 925 1234,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Washington DC Fairmont,US capital,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"M Street NW, 20007 Washington DC",,,+1 202 333 3900,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Boston Mandarin Oriental,New England,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Boylston Street, 02215 Boston",,,+1 617 535 8800,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Philadelphia Rittenhouse,Pennsylvania luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Rittenhouse Square, 19103 Philadelphia",,,+1 215 546 9000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Chicago Peninsula Hotel,Midwest landmark,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Michigan Avenue, 60611 Chicago",,,+1 312 335 1234,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Denver Brown Palace Hotel,Mountain luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"17th Street, 80202 Denver",,,+1 303 297 3111,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Austin Four Seasons,Texas luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Congress Avenue, 78701 Austin",,,+1 512 478 4500,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Houston Lancaster Hotel,Houston boutique,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Prairie Street, 77002 Houston",,,+1 713 228 9500,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
New Orleans Ritz-Carlton,NOLA luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Canal Street, 70112 New Orleans",,,+1 504 524 1331,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Vegas Aria Resort,Vegas modern,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Las Vegas Boulevard, 89103 Las Vegas",,,+1 702 590 7111,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Phoenix Scottsdale Resort,Arizona luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Scottsdale, 85251 Scottsdale",,,+1 480 948 2100,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Portland Nines Hotel,Portland luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Alder Street, 97214 Portland",,,+1 503 222 9996,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Seattle Fairmont Olympic,Pacific Northwest,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"4th Avenue, 98104 Seattle",,,+1 206 621 1700,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Mexico City Condesa DF,Mexico City luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Avenida Veracruz, 06500 Mexico City",,,+52 55 5241 3600,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Cancun Rosewood,Caribbean resort,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Paseo Kukulkan, 77500 Cancun",,,+52 998 848 7800,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Buenos Aires Fierro Hotel,Argentina luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"San Martín, C1004AAQ Buenos Aires",,,+54 11 3220 0000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Rio Copacabana Palace,Rio icon,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Avenida Atlântica, 20040020 Rio de Janeiro",,,+55 21 2548 7070,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
São Paulo Emiliano Hotel,São Paulo luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Alameda Campinas, 201 São Paulo",,,+55 11 3179 1955,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
Lima Belmond Miraflores,Peru gateway,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Avenida Grau, 15074 Lima",,,+51 1 242 3000,,,map,true,4,Global_2000,Luxury_5Star_Secondary_Cities
